,Year,Country,Population,GDP
1895,1975,DOM,5144637.0,3599200000
1896,1975,JAM,2028016.0,2860411286.0
1897,1975,LBR,1600452.0,..
1898,1975,SUR,359226.0,465500000.0
1899,1975,PLW,12904.0,..
1900,1975,LTU,3301652.0,..
1901,1975,NAM,947921.0,..
1902,1975,UKR,48755665.0,..
1903,1975,ISL,217979.0,1408989850.0
1904,1975,AUT,7578903.0,40059206763.0
1905,1975,RWA,4364706.0,571863295.7
1906,1975,DMA,72094.0,..
1907,1975,MLT,304222.0,474620439.6
1908,1975,LUX,358950.0,3233431611.0
1909,1975,CYP,649751.0,489914760.7
1910,1975,SGP,2262600.0,5633673930.0
1911,1975,SLE,3037154.0,679335901.1
1912,1975,PNG,3139945.0,1356591177.0
1913,1975,AFG,12689160.0,2366666616
1914,1975,YEM,6784695.0,..
1915,1975,MDA,3251000.0,..
1916,1975,SRB,..,..
1917,1975,CAF,1958367.0,378660016.3
1918,1975,BIH,3985105.0,..
1919,1975,GUM,93352.0,..
1920,1975,SVK,4739105.0,..
1921,1975,THA,42326312.0,14882747955.0
1922,1975,TLS,629227.0,..
1923,1975,GAB,647536.0,2157592937.0
1924,1975,SMR,19831.0,..
1925,1975,LAO,3051577.0,..
1926,1975,KOR,35280725.0,21704752066.0
1927,1975,PRK,16274740.0,..
1928,1975,MOZ,10165215.0,..
1929,1975,SEN,4929846.0,2830388405
1930,1975,CPV,270247.0,..
1931,1975,CZE,10058620.0,..
1932,1975,BOL,5001419.0,2404697651.0
1933,1975,AND,30705.0,220127246.4
1934,1975,HKG,4461600.0,10048022370.0
1935,1975,LCA,109627.0,..
1936,1975,FSM,63128.0,..
1937,1975,COD,22903581.0,10237343174
1938,1975,MLI,6482278.0,830710615.2
1939,1975,STP,83138.0,..
1940,1975,MKD,1803010.0,..
1941,1975,LIE,23438.0,246387479.2
1942,1975,MNE,546487.0,..
1943,1975,ALB,2404831.0,..
1944,1975,SWZ,499763.0,288302907.4
1945,1975,BDI,3700880.0,420986666.7
1946,1975,NRU,7175.0,..
1947,1975,VNM,48718189.0,..
1948,1975,MHL,25576.0,..
1949,1975,KIR,55114.0,55081816.99
1950,1975,TUV,6060.0,..
1951,1975,SSD,3941618.0,..
1952,1976,CHN,930685000.0,154000000000.0
1953,1976,FIN,4725664.0,31873171719.0
1954,1976,ROU,21551634.0,..
1955,1976,NOR,4026152.0,35942270686.0
1956,1976,EST,1439576.0,..
1957,1976,FRA,54220022.0,372000000000.0
1958,1976,ESP,36137812.0,118000000000.0
1959,1976,EGY,39422730.0,13315988083
1960,1976,ITA,55718260.0,224000000000.0
1961,1976,AZE,5768721.0,..
1962,1976,RUS,135147000.0,..
1963,1976,ARG,26264681.0,51169499891
1964,1976,CUB,9554188.0,13789579903
1965,1976,BLR,9411000.0,..
1966,1976,CMR,7664406.0,3076592431.0
1967,1976,MEX,61242190.0,89025974026.0
1968,1976,USA,218035000.0,1870000000000.0
1969,1976,HUN,10598677.0,..
1970,1976,BRN,168181.0,1423061357
1971,1976,PAK,68834326.0,13338484980.0
1972,1976,IRQ,12068676.0,17754825601
1973,1976,QAT,173721.0,3284301332
1974,1976,CAN,23449808.0,2.07E+11
1975,1976,IRL,3238050.0,9465078121.0
1976,1976,AUS,14033000.0,105000000000.0
1977,1976,MAR,18198844.0,9584323309.0
1978,1976,ERI,1547975,..
1979,1976,JOR,2123180.0,1708734940
1980,1976,TUN,5786478.0,4507929104
1981,1976,BEL,9818227.0,71494539498.0
1982,1976,DJI,248556.0,..
1983,1976,COM,265953.0,..
1984,1976,KAZ,14212145.0,..
1985,1976,MDV,140563.0,..
1986,1976,ETH,33128149.0,..
1987,1976,UZB,14242769.0,..
1988,1976,KGZ,3358700.0,..
1989,1976,TJK,3487652.0,..
1990,1976,JPN,112771000.0,586000000000.0
1991,1976,BRA,109790938.0,153000000000.0
1992,1976,ISR,3533000.0,15161000000.0
1993,1976,SWE,8222286.0,88200661976.0
1994,1976,TUR,40189567.0,51280134554.0
1995,1976,ARM,2889579.0,..
1996,1976,CIV,6713950.0,4662053708.0
1997,1976,KEN,14096263.0,3474542392.0
1998,1976,BEN,3347173.0,698408244.4
1999,1976,GHA,10199165.0,2765254237
2000,1976,SOM,4278973.0,807275808.7
2001,1976,SYR,7794662.0,7633528921
2002,1976,GBR,56211968.0,233000000000.0
2003,1976,CHI,126902.0,..
2004,1976,IND,637630087.0,103000000000.0
2005,1976,POL,34356300.0,..
2006,1976,PAN,1791380.0,2588106000
2007,1976,GEO,4342400.0,..
2008,1976,GUY,754101.0,454440000.0
2009,1976,VEN,13572208.0,31419534884
2010,1976,COL,24608113.0,15341403660.0
2011,1976,PER,15838572.0,15947709380.0
2012,1976,UGA,11042974.0,2447300000.0
2013,1976,NZL,3110500.0,13604832424.0
2014,1976,ECU,7187787.0,9091924305.0
2015,1976,TKM,2594313.0,..
2016,1976,TTO,1025107.0,2500410584.0
2017,1976,DOM,5275770.0,3951500000
2018,1976,JAM,2055365.0,2966010230.0
2019,1976,LBR,1645836.0,..
2020,1976,SUR,357953.0,505500000.0
2021,1976,PLW,12837.0,..
2022,1976,LTU,3328664.0,..
2023,1976,NAM,971121.0,..
2024,1976,UKR,49032729.0,..
2025,1976,ISL,220154.0,1671997859.0
2026,1976,AUT,7565525.0,42959976068.0
2027,1976,RWA,4506109.0,637754162.1
2028,1976,DMA,72654.0,..
2029,1976,MLT,305774.0,527936988.8
2030,1976,LUX,360731.0,3544268025.0
2031,1976,CYP,657527.0,576090073.7
2032,1976,SGP,2293300.0,6327077974.0
2033,1976,SLE,3102592.0,594895672.3
2034,1976,PNG,3219829.0,1511856584.0
2035,1976,AFG,12943093.0,2555555567
2036,1976,YEM,6967941.0,..
2037,1976,MDA,3284000.0,..
2038,1976,SRB,..,..
2039,1976,CAF,1997014.0,451152450.0
2040,1976,BIH,4025266.0,..
2041,1976,GUM,95385.0,..
2042,1976,SVK,4789507.0,..
2043,1976,THA,43377271.0,16985211146.0
2044,1976,TLS,627251.0,..
2045,1976,GAB,661402.0,3009409971.0
2046,1976,SMR,20083.0,..
2047,1976,LAO,3098973.0,..
2048,1976,KOR,35848523.0,29779338843.0
2049,1976,PRK,16554746.0,..
2050,1976,MOZ,10443953.0,..
2051,1976,SEN,5057378.0,2869777812
2052,1976,CPV,271342.0,..
2053,1976,CZE,10125939.0,..
2054,1976,BOL,5113456.0,2731984008.0
2055,1976,AND,31777.0,227281024.6
2056,1976,HKG,4518000.0,12876366009.0
2057,1976,LCA,111067.0,..
2058,1976,FSM,64361.0,..
2059,1976,COD,23560464.0,9648583225
2060,1976,MLI,6596728.0,939227993.7
2061,1976,STP,85481.0,..
2062,1976,MKD,1825552.0,..
2063,1976,LIE,23931.0,272493879
2064,1976,MNE,552562.0,..
2065,1976,ALB,2458526.0,..
2066,1976,SWZ,515599.0,272539098.4
2067,1976,BDI,3770871.0,448412753.6
2068,1976,NRU,7286.0,..
2069,1976,VNM,49785282.0,..
2070,1976,MHL,26552.0,..
2071,1976,KIR,55924.0,41109617.5
2072,1976,TUV,6323.0,..
2073,1976,SSD,4041791.0,..
2074,1977,CHN,943455000.0,175000000000.0
2075,1977,FIN,4738902.0,33524682308.0
2076,1977,ROU,21756096.0,..
2077,1977,NOR,4043205.0,41508030431.0
2078,1977,EST,1450211.0,..
2079,1977,FRA,54467702.0,410000000000.0
2080,1977,ESP,36511638.0,132000000000.0
2081,1977,EGY,40329589.0,14400806876
2082,1977,ITA,55955411.0,257000000000.0
2083,1977,AZE,5863132.0,..
2084,1977,RUS,136100000.0,..
2085,1977,ARG,26661398.0,56781000101
2086,1977,CUB,9646142.0,14206158675
2087,1977,BLR,9463000.0,..
2088,1977,CMR,7887560.0,3366368665.0
2089,1977,MEX,62869903.0,81814159292.0
2090,1977,USA,220239000.0,2080000000000.0
2091,1977,HUN,10648031.0,..
2092,1977,BRN,174714.0,1732721161
2093,1977,PAK,70958169.0,15126059646.0
2094,1977,IRQ,12462070.0,19838130715
2095,1977,QAT,182318.0,3617580172
2096,1977,CAN,23725843.0,2.12E+11
2097,1977,IRL,3282200.0,11261810826.0
2098,1977,AUS,14192000.0,110000000000.0
2099,1977,MAR,18620093.0,11049896742.0
2100,1977,ERI,1591620,..
2101,1977,JOR,2179363.0,2096568479
2102,1977,TUN,5919965.0,5109324009
2103,1977,BEL,9830358.0,83283328419.0
2104,1977,DJI,277479.0,..
2105,1977,COM,275900.0,..
2106,1977,KAZ,14359624.0,..
2107,1977,MDV,144631.0,..
2108,1977,ETH,33577242.0,..
2109,1977,UZB,14643875.0,..
2110,1977,KGZ,3423900.0,..
2111,1977,TJK,3586515.0,..
2112,1977,JPN,113863000.0,721000000000.0
2113,1977,BRA,112425392.0,176000000000.0
2114,1977,ISR,3613000.0,17347500000.0
2115,1977,SWE,8251540.0,93240961375.0
2116,1977,TUR,41108297.0,58676813687.0
2117,1977,ARM,2944383.0,..
2118,1977,CIV,7026496.0,6265067858.0
2119,1977,KEN,14638890.0,4494378855.0
2120,1977,BEN,3433439.0,750049739.2
2121,1977,GHA,10395452.0,3189428571
2122,1977,SOM,4802141.0,498550873
2123,1977,SYR,8060649.0,7696011360
2124,1977,GBR,56193492.0,263000000000.0
2125,1977,CHI,127183.0,..
2126,1977,IND,652408776.0,121000000000.0
2127,1977,POL,34689050.0,..
2128,1977,PAN,1837800.0,2738261900
2129,1977,GEO,4372100.0,..
2130,1977,GUY,762424.0,449880000.0
2131,1977,VEN,13964379.0,36210697674
2132,1977,COL,25164545.0,19470960619.0
2133,1977,PER,16258321.0,14620386674.0
2134,1977,UGA,11368615.0,2936470588.0
2135,1977,NZL,3120200.0,15446825318.0
2136,1977,ECU,7383724.0,11026346590.0
2137,1977,TKM,2664258.0,..
2138,1977,TTO,1039212.0,3138666667.0
2139,1977,DOM,5407500.0,4587100000
2140,1977,JAM,2080831.0,3249697393.0
2141,1977,LBR,1692140.0,..
2142,1977,SUR,357659.0,641500000.0
2143,1977,PLW,12646.0,..
2144,1977,LTU,3355036.0,..
2145,1977,NAM,992956.0,..
2146,1977,UKR,49287127.0,..
2147,1977,ISL,221799.0,2211828984.0
2148,1977,AUT,7568430.0,51545759221.0
2149,1977,RWA,4655383.0,746650558.6
2150,1977,DMA,73440.0,45872947.41
2151,1977,MLT,306970.0,625573345.5
2152,1977,LUX,361358.0,3922895892.0
2153,1977,CYP,665525.0,734887974
2154,1977,SGP,2325300.0,6618585074.0
2155,1977,SLE,3170508.0,691777758.4
2156,1977,PNG,3302633.0,1640763204.0
2157,1977,AFG,13171306.0,2953333418
2158,1977,YEM,7178675.0,..
2159,1977,MDA,3312000.0,..
2160,1977,SRB,..,..
2161,1977,CAF,2039919.0,507298120.7
2162,1977,BIH,4063193.0,..
2163,1977,GUM,97477.0,..
2164,1977,SVK,4840501.0,..
2165,1977,THA,44405904.0,19779315170.0
2166,1977,TLS,619816.0,..
2167,1977,GAB,676255.0,2809349074.0
2168,1977,SMR,20397.0,..
2169,1977,LAO,3135842.0,..
2170,1977,KOR,36411795.0,38265082645.0
2171,1977,PRK,16796578.0,..
2172,1977,MOZ,10738533.0,..
2173,1977,SEN,5181514.0,2938046307
2174,1977,CPV,273335.0,..
2175,1977,CZE,10186755.0,..
2176,1977,BOL,5228252.0,3227436282.0
2177,1977,AND,32771.0,254020153.3
2178,1977,HKG,4583700.0,15719433719.0
2179,1977,LCA,112685.0,92546835.93
2180,1977,FSM,66082.0,..
2181,1977,COD,24249130.0,12344424764
2182,1977,MLI,6712267.0,1049838493
2183,1977,STP,88110.0,..
2184,1977,MKD,1851069.0,..
2185,1977,LIE,24448.0,303496276.3
2186,1977,MNE,557576.0,..
2187,1977,ALB,2513546.0,..
2188,1977,SWZ,532260.0,304047838.1
2189,1977,BDI,3854445.0,547535555.6
2190,1977,NRU,7399.0,..
2191,1977,VNM,50861162.0,..
2192,1977,MHL,27470.0,..
2193,1977,KIR,56764.0,38748059.44
2194,1977,TUV,6650.0,..
2195,1977,SSD,4144554.0,..
2196,1978,CHN,956165000.0,150000000000.0
2197,1978,FIN,4752528.0,36283091408.0
2198,1978,ROU,21951464.0,..
2199,1978,NOR,4058671.0,46523091010.0
2200,1978,EST,1460188.0,..
2201,1978,FRA,54691851.0,507000000000.0
2202,1978,ESP,36864898.0,160000000000.0
2203,1978,EGY,41275736.0,14811704063
2204,1978,ITA,56155143.0,314000000000.0
2205,1978,AZE,5957925.0,..
2206,1978,RUS,137060000.0,..
2207,1978,ARG,27061047.0,58082870156
2208,1978,CUB,9724044.0,17844705325
2209,1978,BLR,9525000.0,..
2210,1978,CMR,8121084.0,4409920644.0
2211,1978,MEX,64494869.0,103000000000.0
2212,1978,USA,222585000.0,2350000000000.0
2213,1978,HUN,10684822.0,..
2214,1978,BRN,181205.0,1941600704
2215,1978,PAK,73197258.0,17820100626.0
2216,1978,IRQ,12860680.0,23762275652
2217,1978,QAT,191951.0,4052000413
2218,1978,CAN,23963203.0,2.19E+11
2219,1978,IRL,3329100.0,14665538055.0
2220,1978,AUS,14358000.0,118000000000.0
2221,1978,MAR,19059770.0,13236854105.0
2222,1978,ERI,1636769,..
2223,1978,JOR,2237943.0,2602748691
2224,1978,TUN,6060151.0,5968044210
2225,1978,BEL,9839534.0,102000000000.0
2226,1978,DJI,308008.0,..
2227,1978,COM,286634.0,..
2228,1978,KAZ,14499952.0,..
2229,1978,MDV,148780.0,..
2230,1978,ETH,33993301.0,..
2231,1978,UZB,15057224.0,..
2232,1978,KGZ,3487100.0,..
2233,1978,TJK,3688419.0,..
2234,1978,JPN,114898000.0,1010000000000.0
2235,1978,BRA,115121153.0,201000000000.0
2236,1978,ISR,3690000.0,16818647059.0
2237,1978,SWE,8275599.0,103000000000.0
2238,1978,TUR,42039992.0,65147022486.0
2239,1978,ARM,2997417.0,..
2240,1978,CIV,7350270.0,7900524898.0
2241,1978,KEN,15205374.0,5303734883.0
2242,1978,BEN,3523938.0,928843304.8
2243,1978,GHA,10590261.0,3662478185
2244,1978,SOM,5375017.0,564986059.7
2245,1978,SYR,8336418.0,9275203106
2246,1978,GBR,56196504.0,336000000000.0
2247,1978,CHI,127390.0,..
2248,1978,IND,667499806.0,137000000000.0
2249,1978,POL,34965600.0,..
2250,1978,PAN,1884424.0,3244558600
2251,1978,GEO,4397700.0,..
2252,1978,GUY,770125.0,507080000.0
2253,1978,VEN,14364727.0,39316279070
2254,1978,COL,25733673.0,23263511958.0
2255,1978,PER,16683456.0,12495779622.0
2256,1978,UGA,11712530.0,2420260870.0
2257,1978,NZL,3121200.0,18530518395.0
2258,1978,ECU,7582353.0,11922502171.0
2259,1978,TKM,2734895.0,..
2260,1978,TTO,1053558.0,3562333458.0
2261,1978,DOM,5539590.0,4734400000
2262,1978,JAM,2105907.0,2644449232.0
2263,1978,LBR,1740914.0,..
2264,1978,SUR,358099.0,735500000.0
2265,1978,PLW,12403.0,..
2266,1978,LTU,3379514.0,..
2267,1978,NAM,1014057.0,..
2268,1978,UKR,49523314.0,..
2269,1978,ISL,223537.0,2515601748.0
2270,1978,AUT,7562305.0,62052258694.0
2271,1978,RWA,4812872.0,905709147.3
2272,1978,DMA,74284.0,57130215.56
2273,1978,MLT,310182.0,793675169.9
2274,1978,LUX,362007.0,4884869092.0
2275,1978,CYP,673247.0,964026512.2
2276,1978,SGP,2353600.0,7517176355.0
2277,1978,SLE,3240839.0,960728338.9
2278,1978,PNG,3388618.0,1947947524.0
2279,1978,AFG,13341198.0,3300000109
2280,1978,YEM,7414158.0,..
2281,1978,MDA,3339000.0,..
2282,1978,SRB,..,..
2283,1978,CAF,2087663.0,610578523.8
2284,1978,BIH,4100349.0,..
2285,1978,GUM,99630.0,..
2286,1978,SVK,4890125.0,..
2287,1978,THA,45413080.0,24006570178.0
2288,1978,TLS,610054.0,..
2289,1978,GAB,692077.0,2389479269.0
2290,1978,SMR,20760.0,..
2291,1978,LAO,3168843.0,..
2292,1978,KOR,36969185.0,51700619835.0
2293,1978,PRK,17015983.0,..
2294,1978,MOZ,11041204.0,..
2295,1978,SEN,5306681.0,3280354339
2296,1978,CPV,276174.0,..
2297,1978,CZE,10242098.0,..
2298,1978,BOL,5344939.0,3758220890.0
2299,1978,AND,33737.0,308008897.6
2300,1978,HKG,4667500.0,18315007366.0
2301,1978,LCA,114400.0,107827737.4
2302,1978,FSM,68194.0,..
2303,1978,COD,24956385.0,15372608002
2304,1978,MLI,6831085.0,1222702356
2305,1978,STP,90843.0,..
2306,1978,MKD,1877688.0,..
2307,1978,LIE,24975.0,436918176.7
2308,1978,MNE,562065.0,..
2309,1978,ALB,2566266.0,..
2310,1978,SWZ,549796.0,340616375.3
2311,1978,BDI,3949266.0,610225555.6
2312,1978,NRU,7503.0,..
2313,1978,VNM,51959015.0,..
2314,1978,MHL,28406.0,..
2315,1978,KIR,57618.0,45210026.32
2316,1978,TUV,7014.0,..
2317,1978,SSD,4253083.0,..
2318,1979,CHN,969005000.0,178000000000.0
2319,1979,FIN,4764690.0,44498283621.0
2320,1979,ROU,22090488.0,..
2321,1979,NOR,4072517.0,53132244624.0
2322,1979,EST,1468333.0,..
2323,1979,FRA,54917118.0,614000000000.0
2324,1979,ESP,37191330.0,214000000000.0
2325,1979,EGY,42267435.0,18020571429
2326,1979,ITA,56317749.0,392000000000.0
2327,1979,AZE,6053640.0,..
2328,1979,RUS,138027000.0,..
2329,1979,ARG,27471036.0,69252328953
2330,1979,CUB,9790851.0,19584443288
2331,1979,BLR,9584000.0,..
2332,1979,CMR,8365567.0,5811444661.0
2333,1979,MEX,66123897.0,135000000000.0
2334,1979,USA,225055000.0,2630000000000.0
2335,1979,HUN,10704152.0,..
2336,1979,BRN,187604.0,2803780006
2337,1979,PAK,75561131.0,19707979303.0
2338,1979,IRQ,13259113.0,37816457839
2339,1979,QAT,205171.0,5633000318
2340,1979,CAN,24201544.0,2.43E+11
2341,1979,IRL,3373750.0,18341273372.0
2342,1979,AUS,14514000.0,135000000000.0
2343,1979,MAR,19516942.0,15912133569.0
2344,1979,ERI,1683939,..
2345,1979,JOR,2303122.0,3271728272
2346,1979,TUN,6210756.0,7188191882
2347,1979,BEL,9848382.0,117000000000.0
2348,1979,DJI,336085.0,..
2349,1979,COM,297447.0,..
2350,1979,KAZ,14643133.0,..
2351,1979,MDV,153276.0,..
2352,1979,ETH,34487799.0,..
2353,1979,UZB,15476922.0,..
2354,1979,KGZ,3552000.0,..
2355,1979,TJK,3794451.0,..
2356,1979,JPN,115870000.0,1060000000000.0
2357,1979,BRA,117878411.0,225000000000.0
2358,1979,ISR,3786000.0,21482760000.0
2359,1979,SWE,8293678.0,122000000000.0
2360,1979,TUR,42994041.0,89394085658.0
2361,1979,ARM,3049109.0,..
2362,1979,CIV,7685918.0,9142935858.0
2363,1979,KEN,15797776.0,6234390975.0
2364,1979,BEN,3618526.0,1186231265.0
2365,1979,GHA,10805314.0,4020227920
2366,1979,SOM,5892755.0,590419855.1
2367,1979,SYR,8625690.0,9929682184
2368,1979,GBR,56246951.0,439000000000.0
2369,1979,CHI,127692.0,..
2370,1979,IND,682995354.0,153000000000.0
2371,1979,POL,35247217.0,..
2372,1979,PAN,1931304.0,3704551600
2373,1979,GEO,4430200.0,..
2374,1979,GUY,776254.0,530440000.0
2375,1979,VEN,14771271.0,48310930233
2376,1979,COL,26312994.0,27940411250.0
2377,1979,PER,17113388.0,15962459447.0
2378,1979,UGA,12071145.0,2139025000.0
2379,1979,NZL,3109000.0,20731243113.0
2380,1979,ECU,7784072.0,14175166008.0
2381,1979,TKM,2805819.0,..
2382,1979,TTO,1068640.0,4602416625.0
2383,1979,DOM,5671797.0,5498800000
2384,1979,JAM,2132785.0,2425033998.0
2385,1979,LBR,1794248.0,..
2386,1979,SUR,358818.0,782500000.0
2387,1979,PLW,12229.0,..
2388,1979,LTU,3397842.0,..
2389,1979,NAM,1035381.0,..
2390,1979,UKR,49747989.0,..
2391,1979,ISL,225735.0,2857724220.0
2392,1979,AUT,7549425.0,73937296655.0
2393,1979,RWA,4978817.0,1109346221.0
2394,1979,DMA,74955.0,55017758.89
2395,1979,MLT,313342.0,1001300838
2396,1979,LUX,362856.0,5711457760.0
2397,1979,CYP,680005.0,1288715210
2398,1979,SGP,2383500.0,9296921724.0
2399,1979,SLE,3313504.0,1109374722.0
2400,1979,PNG,3478100.0,2293621944.0
2401,1979,AFG,13411056.0,3697940410
2402,1979,YEM,7669694.0,..
2403,1979,MDA,3366000.0,..
2404,1979,SRB,..,..
2405,1979,CAF,2140777.0,700764892.7
2406,1979,BIH,4138819.0,..
2407,1979,GUM,101844.0,..
2408,1979,SVK,4938973.0,..
2409,1979,THA,46401754.0,27371699083.0
2410,1979,TLS,602358.0,..
2411,1979,GAB,708788.0,3030251116.0
2412,1979,SMR,21127.0,..
2413,1979,LAO,3207328.0,..
2414,1979,KOR,37534236.0,66567975207.0
2415,1979,PRK,17235666.0,..
2416,1979,MOZ,11341402.0,..
2417,1979,SEN,5439066.0,4084878668
2418,1979,CPV,279730.0,..
2419,1979,CZE,10292341.0,..
2420,1979,BOL,5462419.0,4421343606.0
2421,1979,AND,34818.0,411578334.2
2422,1979,HKG,4929700.0,22526035941.0
2423,1979,LCA,116136.0,130475734.4
2424,1979,FSM,70517.0,..
2425,1979,COD,25663592.0,15068422236
2426,1979,MLI,6956402.0,1595423286
2427,1979,STP,93461.0,..
2428,1979,MKD,1902719.0,..
2429,1979,LIE,25459.0,503180670
2430,1979,MNE,566888.0,..
2431,1979,ALB,2617832.0,..
2432,1979,SWZ,568315.0,412093133.8
2433,1979,BDI,4051234.0,782496666.7
2434,1979,NRU,7616.0,..
2435,1979,VNM,53095408.0,..
2436,1979,MHL,29416.0,..
2437,1979,KIR,58461.0,42620165.44
2438,1979,TUV,7358.0,..
2439,1979,SSD,4371714.0,..
2440,1980,CHN,981235000.0,191000000000.0
2441,1980,FIN,4779535.0,53685049410.0
2442,1980,ROU,22242653.0,..
2443,1980,NOR,4085620.0,64439382896.0
2444,1980,EST,1477219.0,..
2445,1980,FRA,55161527.0,701000000000.0
2446,1980,ESP,37491165.0,232000000000.0
2447,1980,EGY,43309063.0,21669908177
2448,1980,ITA,56433883.0,476000000000.0
2449,1980,AZE,6150733.0,..
2450,1980,RUS,139010000.0,..
2451,1980,ARG,27896528.0,76961923742
2452,1980,CUB,9849459.0,19912889861
2453,1980,BLR,9643000.0,..
2454,1980,CMR,8621406.0,6740756569.0
2455,1980,MEX,67761372.0,205000000000.0
2456,1980,USA,227225000.0,2860000000000.0
2457,1980,HUN,10711122.0,..
2458,1980,BRN,193879.0,4928824958
2459,1980,PAK,78054343.0,23689696768.0
2460,1980,IRQ,13653354.0,53405689130
2461,1980,QAT,223632.0,7829094613
2462,1980,CAN,24515667.0,2.74E+11
2463,1980,IRL,3412800.0,21773901117.0
2464,1980,AUS,14692000.0,150000000000.0
2465,1980,MAR,19990012.0,21728770055.0
2466,1980,ERI,1733416,..
2467,1980,JOR,2377995.0,3910036925
2468,1980,TUN,6374039.0,8744134354
2469,1980,BEL,9859242.0,128000000000.0
2470,1980,DJI,358960.0,..
2471,1980,COM,307829.0,212218226.4
2472,1980,KAZ,14796174.0,..
2473,1980,MDV,158272.0,42463576.16
2474,1980,ETH,35141712.0,..
2475,1980,UZB,15898757.0,..
2476,1980,KGZ,3617400.0,..
2477,1980,TJK,3905446.0,..
2478,1980,JPN,116782000.0,1110000000000.0
2479,1980,BRA,120694009.0,235000000000.0
2480,1980,ISR,3878000.0,24129333333.0
2481,1980,SWE,8310531.0,140000000000.0
2482,1980,TUR,43975971.0,68789289566.0
2483,1980,ARM,3099754.0,..
2484,1980,CIV,8033650.0,10175615442.0
2485,1980,KEN,16417197.0,7265315332.0
2486,1980,BEN,3717165.0,1405251547.0
2487,1980,GHA,11056116.0,4445228216
2488,1980,SOM,6281134.0,603592656.8
2489,1980,SYR,8930774.0,13062421025
2490,1980,GBR,56314216.0,565000000000.0
2491,1980,CHI,128212.0,..
2492,1980,IND,698952844.0,186000000000.0
2493,1980,POL,35574150.0,..
2494,1980,PAN,1978487.0,4614086400
2495,1980,GEO,4467700.0,..
2496,1980,GUY,780153.0,603200000.0
2497,1980,VEN,15182611.0,59116511628
2498,1980,COL,26900506.0,33400735644.0
2499,1980,PER,17547610.0,18134029180.0
2500,1980,UGA,12442334.0,1244610000.0
2501,1980,NZL,3112900.0,23244547385.0
2502,1980,ECU,7989186.0,17881514683.0
2503,1980,TKM,2876808.0,..
2504,1980,TTO,1084744.0,6235833333.0
2505,1980,DOM,5803927.0,6761300000
2506,1980,JAM,2162846.0,2679409453.0
2507,1980,LBR,1853001.0,..
2508,1980,SUR,359519.0,795000000.0
2509,1980,PLW,12179.0,..
2510,1980,LTU,3413202.0,..
2511,1980,NAM,1057727.0,2422096075
2512,1980,UKR,49965874.0,..
2513,1980,ISL,228138.0,3386501918.0
2514,1980,AUT,7549433.0,82058912465.0
2515,1980,RWA,5153312.0,1254765350.0
2516,1980,DMA,75314.0,72804653.33
2517,1980,MLT,316645.0,1250242108
2518,1980,LUX,364150.0,6232005656.0
2519,1980,CYP,685405.0,2154311277
2520,1980,SGP,2413945.0,11896256783.0
2521,1980,SLE,3388495.0,1100685845.0
2522,1980,PNG,3571205.0,2545983008.0
2523,1980,AFG,13356511.0,3641723322
2524,1980,YEM,7941898.0,..
2525,1980,MDA,3396000.0,..
2526,1980,SRB,..,..
2527,1980,CAF,2199356.0,797048028.8
2528,1980,BIH,4179855.0,..
2529,1980,GUM,104133.0,..
2530,1980,SVK,4979815.0,..
2531,1980,THA,47374472.0,32353440727.0
2532,1980,TLS,599905.0,..
2533,1980,GAB,726328.0,4279637934.0
2534,1980,SMR,21459.0,..
2535,1980,LAO,3258144.0,..
2536,1980,KOR,38123775.0,64980820835.0
2537,1980,PRK,17472140.0,..
2538,1980,MOZ,11630194.0,3526287037
2539,1980,SEN,5583165.0,4435050397
2540,1980,CPV,283847.0,142246875.5
2541,1980,CZE,10304193.0,..
2542,1980,BOL,5579935.0,4526916803.0
2543,1980,AND,36067.0,446416105.8
2544,1980,HKG,5063100.0,28861759209.0
2545,1980,LCA,117822.0,154461345.2
2546,1980,FSM,72930.0,..
2547,1980,COD,26358908.0,14394927495
2548,1980,MLI,7090126.0,1759690812
2549,1980,STP,95794.0,..
2550,1980,MKD,1924197.0,..
2551,1980,LIE,25879.0,534701915.6
2552,1980,MNE,572608.0,..
2553,1980,ALB,2671997.0,..
2554,1980,SWZ,587858.0,542000513.6
2555,1980,BDI,4157298.0,919726666.7
2556,1980,NRU,7741.0,..
2557,1980,VNM,54281846.0,..
2558,1980,MHL,30576.0,..
2559,1980,KIR,59301.0,38715554.54
2560,1980,TUV,7637.0,..
2561,1980,SSD,4502604.0,..
2562,1981,CHN,993885000.0,196000000000.0
2563,1981,FIN,4799964.0,52485533205.0
2564,1981,ROU,22415169.0,..
2565,1981,NOR,4099702.0,63596654761.0
2566,1981,EST,1487666.0,..
2567,1981,FRA,55430296.0,616000000000.0
2568,1981,ESP,37758631.0,202000000000.0
2569,1981,EGY,44400113.0,22136081081
2570,1981,ITA,56501675.0,429000000000.0
2571,1981,AZE,6249314.0,..
2572,1981,RUS,139941000.0,..
2573,1981,ARG,28338515.0,78676842366
2574,1981,CUB,9898889.0,20150254096
2575,1981,BLR,9710000.0,..
2576,1981,CMR,8888535.0,7636345827.0
2577,1981,MEX,69407624.0,264000000000.0
2578,1981,USA,229466000.0,3210000000000.0
2579,1981,HUN,10711848.0,..
2580,1981,BRN,200021.0,4366213850
2581,1981,PAK,80680459.0,28100605515.0
2582,1981,IRQ,14044117.0,38424991534
2583,1981,QAT,247988.0,8661263764
2584,1981,CAN,24819915.0,3.06E+11
